Id,ActivityHour,StepTotal,Date,Hour
2320127002,2016-05-03 17:00:00,49,03/05/2016,17
2320127002,2016-05-03 18:00:00,261,03/05/2016,18
2320127002,2016-05-03 19:00:00,720,03/05/2016,19
2320127002,2016-05-03 20:00:00,1940,03/05/2016,20
2320127002,2016-05-03 21:00:00,656,03/05/2016,21
2320127002,2016-05-03 22:00:00,1364,03/05/2016,22
2320127002,2016-05-03 23:00:00,23,03/05/2016,23
2320127002,2016-05-04 00:00:00,0,04/05/2016,0
2320127002,2016-05-04 01:00:00,0,04/05/2016,1
2320127002,2016-05-04 02:00:00,0,04/05/2016,2
2320127002,2016-05-04 03:00:00,0,04/05/2016,3
2320127002,2016-05-04 04:00:00,58,04/05/2016,4
2320127002,2016-05-04 05:00:00,0,04/05/2016,5
2320127002,2016-05-04 06:00:00,269,04/05/2016,6
2320127002,2016-05-04 07:00:00,874,04/05/2016,7
2320127002,2016-05-04 08:00:00,0,04/05/2016,8
2320127002,2016-05-04 09:00:00,0,04/05/2016,9
2320127002,2016-05-04 10:00:00,0,04/05/2016,10
2320127002,2016-05-04 11:00:00,0,04/05/2016,11
2320127002,2016-05-04 12:00:00,0,04/05/2016,12
2320127002,2016-05-04 13:00:00,0,04/05/2016,13
2320127002,2016-05-04 14:00:00,0,04/05/2016,14
2320127002,2016-05-04 15:00:00,0,04/05/2016,15
2320127002,2016-05-04 16:00:00,0,04/05/2016,16
2320127002,2016-05-04 17:00:00,0,04/05/2016,17
2320127002,2016-05-04 18:00:00,0,04/05/2016,18
2320127002,2016-05-04 19:00:00,0,04/05/2016,19
2320127002,2016-05-04 20:00:00,0,04/05/2016,20
2320127002,2016-05-04 21:00:00,0,04/05/2016,21
2320127002,2016-05-04 22:00:00,0,04/05/2016,22
2320127002,2016-05-04 23:00:00,0,04/05/2016,23
2320127002,2016-05-05 00:00:00,0,05/05/2016,0
2320127002,2016-05-05 01:00:00,0,05/05/2016,1
2320127002,2016-05-05 02:00:00,0,05/05/2016,2
2320127002,2016-05-05 03:00:00,0,05/05/2016,3
2320127002,2016-05-05 04:00:00,0,05/05/2016,4
2320127002,2016-05-05 05:00:00,0,05/05/2016,5
2320127002,2016-05-05 06:00:00,383,05/05/2016,6
2320127002,2016-05-05 07:00:00,687,05/05/2016,7
2320127002,2016-05-05 08:00:00,604,05/05/2016,8
2320127002,2016-05-05 09:00:00,782,05/05/2016,9
2320127002,2016-05-05 10:00:00,601,05/05/2016,10
2320127002,2016-05-05 11:00:00,427,05/05/2016,11
2320127002,2016-05-05 12:00:00,456,05/05/2016,12
2320127002,2016-05-05 13:00:00,98,05/05/2016,13
2320127002,2016-05-05 14:00:00,0,05/05/2016,14
2320127002,2016-05-05 15:00:00,0,05/05/2016,15
2320127002,2016-05-05 16:00:00,0,05/05/2016,16
2320127002,2016-05-05 17:00:00,68,05/05/2016,17
2320127002,2016-05-05 18:00:00,111,05/05/2016,18
2320127002,2016-05-05 19:00:00,441,05/05/2016,19
2320127002,2016-05-05 20:00:00,267,05/05/2016,20
2320127002,2016-05-05 21:00:00,219,05/05/2016,21
2320127002,2016-05-05 22:00:00,58,05/05/2016,22
2320127002,2016-05-05 23:00:00,0,05/05/2016,23
2320127002,2016-05-06 00:00:00,0,06/05/2016,0
2320127002,2016-05-06 01:00:00,0,06/05/2016,1
2320127002,2016-05-06 02:00:00,0,06/05/2016,2
2320127002,2016-05-06 03:00:00,0,06/05/2016,3
2320127002,2016-05-06 04:00:00,0,06/05/2016,4
2320127002,2016-05-06 05:00:00,178,06/05/2016,5
2320127002,2016-05-06 06:00:00,575,06/05/2016,6
2320127002,2016-05-06 07:00:00,478,06/05/2016,7
2320127002,2016-05-06 08:00:00,267,06/05/2016,8
2320127002,2016-05-06 09:00:00,600,06/05/2016,9
2320127002,2016-05-06 10:00:00,843,06/05/2016,10
2320127002,2016-05-06 11:00:00,676,06/05/2016,11
2320127002,2016-05-06 12:00:00,378,06/05/2016,12
2320127002,2016-05-06 13:00:00,0,06/05/2016,13
2320127002,2016-05-06 14:00:00,0,06/05/2016,14
2320127002,2016-05-06 15:00:00,0,06/05/2016,15
2320127002,2016-05-06 16:00:00,0,06/05/2016,16
2320127002,2016-05-06 17:00:00,0,06/05/2016,17
2320127002,2016-05-06 18:00:00,0,06/05/2016,18
2320127002,2016-05-06 19:00:00,0,06/05/2016,19
2320127002,2016-05-06 20:00:00,210,06/05/2016,20
2320127002,2016-05-06 21:00:00,227,06/05/2016,21
2320127002,2016-05-06 22:00:00,315,06/05/2016,22
2320127002,2016-05-06 23:00:00,131,06/05/2016,23
2320127002,2016-05-07 00:00:00,0,07/05/2016,0
2320127002,2016-05-07 01:00:00,0,07/05/2016,1
2320127002,2016-05-07 02:00:00,0,07/05/2016,2
2320127002,2016-05-07 03:00:00,0,07/05/2016,3
2320127002,2016-05-07 04:00:00,0,07/05/2016,4
2320127002,2016-05-07 05:00:00,277,07/05/2016,5
2320127002,2016-05-07 06:00:00,322,07/05/2016,6
2320127002,2016-05-07 07:00:00,277,07/05/2016,7
2320127002,2016-05-07 08:00:00,708,07/05/2016,8
2320127002,2016-05-07 09:00:00,954,07/05/2016,9
2320127002,2016-05-07 10:00:00,388,07/05/2016,10
2320127002,2016-05-07 11:00:00,322,07/05/2016,11
2320127002,2016-05-07 12:00:00,460,07/05/2016,12
2320127002,2016-05-07 13:00:00,464,07/05/2016,13
2320127002,2016-05-07 14:00:00,688,07/05/2016,14
2320127002,2016-05-07 15:00:00,753,07/05/2016,15
2320127002,2016-05-07 16:00:00,488,07/05/2016,16
2320127002,2016-05-07 17:00:00,303,07/05/2016,17
2320127002,2016-05-07 18:00:00,0,07/05/2016,18
2320127002,2016-05-07 19:00:00,0,07/05/2016,19
2320127002,2016-05-07 20:00:00,86,07/05/2016,20
2320127002,2016-05-07 21:00:00,245,07/05/2016,21
2320127002,2016-05-07 22:00:00,410,07/05/2016,22
2320127002,2016-05-07 23:00:00,234,07/05/2016,23
2320127002,2016-05-08 00:00:00,0,08/05/2016,0
2320127002,2016-05-08 01:00:00,0,08/05/2016,1
2320127002,2016-05-08 02:00:00,0,08/05/2016,2
2320127002,2016-05-08 03:00:00,0,08/05/2016,3
2320127002,2016-05-08 04:00:00,0,08/05/2016,4
2320127002,2016-05-08 05:00:00,0,08/05/2016,5
2320127002,2016-05-08 06:00:00,0,08/05/2016,6
2320127002,2016-05-08 07:00:00,0,08/05/2016,7
2320127002,2016-05-08 08:00:00,156,08/05/2016,8
2320127002,2016-05-08 09:00:00,248,08/05/2016,9
2320127002,2016-05-08 10:00:00,444,08/05/2016,10
2320127002,2016-05-08 11:00:00,520,08/05/2016,11
2320127002,2016-05-08 12:00:00,633,08/05/2016,12
2320127002,2016-05-08 13:00:00,621,08/05/2016,13
2320127002,2016-05-08 14:00:00,36,08/05/2016,14
2320127002,2016-05-08 15:00:00,0,08/05/2016,15
2320127002,2016-05-08 16:00:00,148,08/05/2016,16
2320127002,2016-05-08 17:00:00,475,08/05/2016,17
2320127002,2016-05-08 18:00:00,376,08/05/2016,18
2320127002,2016-05-08 19:00:00,381,08/05/2016,19
2320127002,2016-05-08 20:00:00,164,08/05/2016,20
2320127002,2016-05-08 21:00:00,327,08/05/2016,21
2320127002,2016-05-08 22:00:00,231,08/05/2016,22
2320127002,2016-05-08 23:00:00,393,08/05/2016,23
2320127002,2016-05-09 00:00:00,317,09/05/2016,0
2320127002,2016-05-09 01:00:00,390,09/05/2016,1
2320127002,2016-05-09 02:00:00,0,09/05/2016,2
2320127002,2016-05-09 03:00:00,0,09/05/2016,3
2320127002,2016-05-09 04:00:00,0,09/05/2016,4
2320127002,2016-05-09 05:00:00,95,09/05/2016,5
2320127002,2016-05-09 06:00:00,224,09/05/2016,6
2320127002,2016-05-09 07:00:00,713,09/05/2016,7
2320127002,2016-05-09 08:00:00,162,09/05/2016,8
2320127002,2016-05-09 09:00:00,184,09/05/2016,9
2320127002,2016-05-09 10:00:00,165,09/05/2016,10
2320127002,2016-05-09 11:00:00,0,09/05/2016,11
2320127002,2016-05-09 12:00:00,0,09/05/2016,12
2320127002,2016-05-09 13:00:00,0,09/05/2016,13
2320127002,2016-05-09 14:00:00,0,09/05/2016,14
2320127002,2016-05-09 15:00:00,524,09/05/2016,15
2320127002,2016-05-09 16:00:00,177,09/05/2016,16
2320127002,2016-05-09 17:00:00,139,09/05/2016,17
2320127002,2016-05-09 18:00:00,0,09/05/2016,18
2320127002,2016-05-09 19:00:00,0,09/05/2016,19
2320127002,2016-05-09 20:00:00,0,09/05/2016,20
2320127002,2016-05-09 21:00:00,0,09/05/2016,21
2320127002,2016-05-09 22:00:00,0,09/05/2016,22
2320127002,2016-05-09 23:00:00,0,09/05/2016,23
2320127002,2016-05-10 00:00:00,0,10/05/2016,0
2320127002,2016-05-10 01:00:00,0,10/05/2016,1
2320127002,2016-05-10 02:00:00,0,10/05/2016,2
2320127002,2016-05-10 03:00:00,0,10/05/2016,3
2320127002,2016-05-10 04:00:00,0,10/05/2016,4
2320127002,2016-05-10 05:00:00,0,10/05/2016,5
2320127002,2016-05-10 06:00:00,71,10/05/2016,6
2320127002,2016-05-10 07:00:00,364,10/05/2016,7
2320127002,2016-05-10 08:00:00,182,10/05/2016,8
2320127002,2016-05-10 09:00:00,362,10/05/2016,9
2320127002,2016-05-10 10:00:00,493,10/05/2016,10
2320127002,2016-05-10 11:00:00,1122,10/05/2016,11
2320127002,2016-05-10 12:00:00,947,10/05/2016,12
2320127002,2016-05-10 13:00:00,327,10/05/2016,13
2320127002,2016-05-10 14:00:00,283,10/05/2016,14
2320127002,2016-05-10 15:00:00,485,10/05/2016,15
2320127002,2016-05-10 16:00:00,483,10/05/2016,16
2320127002,2016-05-10 17:00:00,172,10/05/2016,17
2320127002,2016-05-10 18:00:00,427,10/05/2016,18
2320127002,2016-05-10 19:00:00,194,10/05/2016,19
2320127002,2016-05-10 20:00:00,300,10/05/2016,20
2320127002,2016-05-10 21:00:00,15,10/05/2016,21
2320127002,2016-05-10 22:00:00,0,10/05/2016,22
2320127002,2016-05-10 23:00:00,0,10/05/2016,23
2320127002,2016-05-11 00:00:00,0,11/05/2016,0
2320127002,2016-05-11 01:00:00,0,11/05/2016,1
2320127002,2016-05-11 02:00:00,0,11/05/2016,2
2320127002,2016-05-11 03:00:00,0,11/05/2016,3
2320127002,2016-05-11 04:00:00,0,11/05/2016,4
2320127002,2016-05-11 05:00:00,0,11/05/2016,5
2320127002,2016-05-11 06:00:00,0,11/05/2016,6
2320127002,2016-05-11 07:00:00,0,11/05/2016,7
2320127002,2016-05-11 08:00:00,0,11/05/2016,8
2320127002,2016-05-11 09:00:00,4,11/05/2016,9
2320127002,2016-05-11 10:00:00,472,11/05/2016,10
2320127002,2016-05-11 11:00:00,348,11/05/2016,11
2320127002,2016-05-11 12:00:00,446,11/05/2016,12
2320127002,2016-05-11 13:00:00,283,11/05/2016,13
2320127002,2016-05-11 14:00:00,241,11/05/2016,14
2320127002,2016-05-11 15:00:00,364,11/05/2016,15
2320127002,2016-05-11 16:00:00,493,11/05/2016,16
2320127002,2016-05-11 17:00:00,999,11/05/2016,17
2320127002,2016-05-11 18:00:00,172,11/05/2016,18
2320127002,2016-05-11 19:00:00,324,11/05/2016,19
2320127002,2016-05-11 20:00:00,723,11/05/2016,20
2320127002,2016-05-11 21:00:00,522,11/05/2016,21
2320127002,2016-05-11 22:00:00,605,11/05/2016,22
2320127002,2016-05-11 23:00:00,428,11/05/2016,23
2320127002,2016-05-12 00:00:00,0,12/05/2016,0
2320127002,2016-05-12 01:00:00,0,12/05/2016,1
2320127002,2016-05-12 02:00:00,0,12/05/2016,2
2320127002,2016-05-12 03:00:00,0,12/05/2016,3
2320127002,2016-05-12 04:00:00,0,12/05/2016,4
2320127002,2016-05-12 05:00:00,0,12/05/2016,5
2320127002,2016-05-12 06:00:00,0,12/05/2016,6
2320127002,2016-05-12 07:00:00,0,12/05/2016,7
2320127002,2016-05-12 08:00:00,0,12/05/2016,8
2320127002,2016-05-12 09:00:00,119,12/05/2016,9
2320127002,2016-05-12 10:00:00,817,12/05/2016,10
2320127002,2016-05-12 11:00:00,426,12/05/2016,11
2320127002,2016-05-12 12:00:00,535,12/05/2016,12
2320127002,2016-05-12 13:00:00,402,12/05/2016,13
2320127002,2016-05-12 14:00:00,265,12/05/2016,14
2347167796,2016-04-12 00:00:00,0,12/04/2016,0
2347167796,2016-04-12 01:00:00,0,12/04/2016,1
2347167796,2016-04-12 02:00:00,0,12/04/2016,2
2347167796,2016-04-12 03:00:00,0,12/04/2016,3
2347167796,2016-04-12 04:00:00,0,12/04/2016,4
2347167796,2016-04-12 05:00:00,0,12/04/2016,5
2347167796,2016-04-12 06:00:00,0,12/04/2016,6
2347167796,2016-04-12 07:00:00,397,12/04/2016,7
2347167796,2016-04-12 08:00:00,1195,12/04/2016,8
2347167796,2016-04-12 09:00:00,193,12/04/2016,9
2347167796,2016-04-12 10:00:00,111,12/04/2016,10
2347167796,2016-04-12 11:00:00,169,12/04/2016,11
2347167796,2016-04-12 12:00:00,179,12/04/2016,12
2347167796,2016-04-12 13:00:00,371,12/04/2016,13
2347167796,2016-04-12 14:00:00,47,12/04/2016,14
2347167796,2016-04-12 15:00:00,337,12/04/2016,15
2347167796,2016-04-12 16:00:00,135,12/04/2016,16
2347167796,2016-04-12 17:00:00,433,12/04/2016,17
2347167796,2016-04-12 18:00:00,1546,12/04/2016,18
2347167796,2016-04-12 19:00:00,355,12/04/2016,19
2347167796,2016-04-12 20:00:00,1391,12/04/2016,20
2347167796,2016-04-12 21:00:00,3229,12/04/2016,21
2347167796,2016-04-12 22:00:00,25,12/04/2016,22
2347167796,2016-04-12 23:00:00,0,12/04/2016,23
2347167796,2016-04-13 00:00:00,0,13/04/2016,0
2347167796,2016-04-13 01:00:00,0,13/04/2016,1
2347167796,2016-04-13 02:00:00,0,13/04/2016,2
2347167796,2016-04-13 03:00:00,0,13/04/2016,3
2347167796,2016-04-13 04:00:00,0,13/04/2016,4
2347167796,2016-04-13 05:00:00,0,13/04/2016,5
2347167796,2016-04-13 06:00:00,6,13/04/2016,6
2347167796,2016-04-13 07:00:00,2581,13/04/2016,7
2347167796,2016-04-13 08:00:00,1175,13/04/2016,8
2347167796,2016-04-13 09:00:00,12,13/04/2016,9
2347167796,2016-04-13 10:00:00,158,13/04/2016,10
2347167796,2016-04-13 11:00:00,59,13/04/2016,11
2347167796,2016-04-13 12:00:00,366,13/04/2016,12
2347167796,2016-04-13 13:00:00,1200,13/04/2016,13
2347167796,2016-04-13 14:00:00,112,13/04/2016,14
2347167796,2016-04-13 15:00:00,154,13/04/2016,15
2347167796,2016-04-13 16:00:00,311,13/04/2016,16
2347167796,2016-04-13 17:00:00,122,13/04/2016,17
2347167796,2016-04-13 18:00:00,1280,13/04/2016,18
2347167796,2016-04-13 19:00:00,14,13/04/2016,19
2347167796,2016-04-13 20:00:00,489,13/04/2016,20
2347167796,2016-04-13 21:00:00,2197,13/04/2016,21
2347167796,2016-04-13 22:00:00,116,13/04/2016,22
2347167796,2016-04-13 23:00:00,0,13/04/2016,23
2347167796,2016-04-14 00:00:00,8,14/04/2016,0
2347167796,2016-04-14 01:00:00,0,14/04/2016,1
2347167796,2016-04-14 02:00:00,0,14/04/2016,2
2347167796,2016-04-14 03:00:00,0,14/04/2016,3
2347167796,2016-04-14 04:00:00,0,14/04/2016,4
2347167796,2016-04-14 05:00:00,0,14/04/2016,5
2347167796,2016-04-14 06:00:00,12,14/04/2016,6
2347167796,2016-04-14 07:00:00,2706,14/04/2016,7
2347167796,2016-04-14 08:00:00,1041,14/04/2016,8
2347167796,2016-04-14 09:00:00,264,14/04/2016,9
2347167796,2016-04-14 10:00:00,370,14/04/2016,10
2347167796,2016-04-14 11:00:00,283,14/04/2016,11
2347167796,2016-04-14 12:00:00,382,14/04/2016,12
2347167796,2016-04-14 13:00:00,2423,14/04/2016,13
2347167796,2016-04-14 14:00:00,275,14/04/2016,14
2347167796,2016-04-14 15:00:00,170,14/04/2016,15
2347167796,2016-04-14 16:00:00,117,14/04/2016,16
2347167796,2016-04-14 17:00:00,99,14/04/2016,17
2347167796,2016-04-14 18:00:00,1364,14/04/2016,18
2347167796,2016-04-14 19:00:00,137,14/04/2016,19
2347167796,2016-04-14 20:00:00,53,14/04/2016,20
2347167796,2016-04-14 21:00:00,305,14/04/2016,21
2347167796,2016-04-14 22:00:00,120,14/04/2016,22
2347167796,2016-04-14 23:00:00,0,14/04/2016,23
2347167796,2016-04-15 00:00:00,0,15/04/2016,0
2347167796,2016-04-15 01:00:00,0,15/04/2016,1
2347167796,2016-04-15 02:00:00,12,15/04/2016,2
2347167796,2016-04-15 03:00:00,0,15/04/2016,3
2347167796,2016-04-15 04:00:00,0,15/04/2016,4
2347167796,2016-04-15 05:00:00,0,15/04/2016,5
2347167796,2016-04-15 06:00:00,9,15/04/2016,6
2347167796,2016-04-15 07:00:00,2813,15/04/2016,7
2347167796,2016-04-15 08:00:00,1077,15/04/2016,8
2347167796,2016-04-15 09:00:00,291,15/04/2016,9
2347167796,2016-04-15 10:00:00,51,15/04/2016,10
2347167796,2016-04-15 11:00:00,146,15/04/2016,11
2347167796,2016-04-15 12:00:00,259,15/04/2016,12
2347167796,2016-04-15 13:00:00,359,15/04/2016,13
2347167796,2016-04-15 14:00:00,131,15/04/2016,14
2347167796,2016-04-15 15:00:00,15,15/04/2016,15
2347167796,2016-04-15 16:00:00,323,15/04/2016,16
2347167796,2016-04-15 17:00:00,73,15/04/2016,17
2347167796,2016-04-15 18:00:00,2499,15/04/2016,18
2347167796,2016-04-15 19:00:00,1137,15/04/2016,19
2347167796,2016-04-15 20:00:00,732,15/04/2016,20
2347167796,2016-04-15 21:00:00,294,15/04/2016,21
2347167796,2016-04-15 22:00:00,244,15/04/2016,22
2347167796,2016-04-15 23:00:00,0,15/04/2016,23
2347167796,2016-04-16 00:00:00,0,16/04/2016,0
2347167796,2016-04-16 01:00:00,0,16/04/2016,1
2347167796,2016-04-16 02:00:00,0,16/04/2016,2
2347167796,2016-04-16 03:00:00,0,16/04/2016,3
2347167796,2016-04-16 04:00:00,0,16/04/2016,4
2347167796,2016-04-16 05:00:00,0,16/04/2016,5
2347167796,2016-04-16 06:00:00,0,16/04/2016,6
2347167796,2016-04-16 07:00:00,1446,16/04/2016,7
2347167796,2016-04-16 08:00:00,5291,16/04/2016,8
2347167796,2016-04-16 09:00:00,5249,16/04/2016,9
2347167796,2016-04-16 10:00:00,468,16/04/2016,10
2347167796,2016-04-16 11:00:00,869,16/04/2016,11
2347167796,2016-04-16 12:00:00,529,16/04/2016,12
2347167796,2016-04-16 13:00:00,352,16/04/2016,13
2347167796,2016-04-16 14:00:00,0,16/04/2016,14
2347167796,2016-04-16 15:00:00,0,16/04/2016,15
2347167796,2016-04-16 16:00:00,0,16/04/2016,16
2347167796,2016-04-16 17:00:00,1344,16/04/2016,17
2347167796,2016-04-16 18:00:00,2139,16/04/2016,18
2347167796,2016-04-16 19:00:00,943,16/04/2016,19
2347167796,2016-04-16 20:00:00,1496,16/04/2016,20
2347167796,2016-04-16 21:00:00,1571,16/04/2016,21
2347167796,2016-04-16 22:00:00,547,16/04/2016,22
2347167796,2016-04-16 23:00:00,0,16/04/2016,23
2347167796,2016-04-17 00:00:00,0,17/04/2016,0
2347167796,2016-04-17 01:00:00,0,17/04/2016,1
2347167796,2016-04-17 02:00:00,0,17/04/2016,2
2347167796,2016-04-17 03:00:00,0,17/04/2016,3
2347167796,2016-04-17 04:00:00,8,17/04/2016,4
2347167796,2016-04-17 05:00:00,0,17/04/2016,5
2347167796,2016-04-17 06:00:00,0,17/04/2016,6
2347167796,2016-04-17 07:00:00,20,17/04/2016,7
2347167796,2016-04-17 08:00:00,22,17/04/2016,8
2347167796,2016-04-17 09:00:00,161,17/04/2016,9
2347167796,2016-04-17 10:00:00,541,17/04/2016,10
2347167796,2016-04-17 11:00:00,1489,17/04/2016,11
2347167796,2016-04-17 12:00:00,21,17/04/2016,12
2347167796,2016-04-17 13:00:00,872,17/04/2016,13
2347167796,2016-04-17 14:00:00,578,17/04/2016,14
2347167796,2016-04-17 15:00:00,219,17/04/2016,15
2347167796,2016-04-17 16:00:00,57,17/04/2016,16
2347167796,2016-04-17 17:00:00,256,17/04/2016,17
2347167796,2016-04-17 18:00:00,495,17/04/2016,18
2347167796,2016-04-17 19:00:00,334,17/04/2016,19
2347167796,2016-04-17 20:00:00,217,17/04/2016,20
2347167796,2016-04-17 21:00:00,182,17/04/2016,21
2347167796,2016-04-17 22:00:00,0,17/04/2016,22
2347167796,2016-04-17 23:00:00,0,17/04/2016,23
2347167796,2016-04-18 00:00:00,6,18/04/2016,0
2347167796,2016-04-18 01:00:00,0,18/04/2016,1
2347167796,2016-04-18 02:00:00,0,18/04/2016,2
2347167796,2016-04-18 03:00:00,0,18/04/2016,3
2347167796,2016-04-18 04:00:00,0,18/04/2016,4
2347167796,2016-04-18 05:00:00,0,18/04/2016,5
2347167796,2016-04-18 06:00:00,15,18/04/2016,6
2347167796,2016-04-18 07:00:00,418,18/04/2016,7
2347167796,2016-04-18 08:00:00,1158,18/04/2016,8
2347167796,2016-04-18 09:00:00,23,18/04/2016,9
2347167796,2016-04-18 10:00:00,178,18/04/2016,10
2347167796,2016-04-18 11:00:00,120,18/04/2016,11
2347167796,2016-04-18 12:00:00,83,18/04/2016,12
2347167796,2016-04-18 13:00:00,1439,18/04/2016,13
2347167796,2016-04-18 14:00:00,606,18/04/2016,14
2347167796,2016-04-18 15:00:00,147,18/04/2016,15
2347167796,2016-04-18 16:00:00,175,18/04/2016,16
2347167796,2016-04-18 17:00:00,92,18/04/2016,17
2347167796,2016-04-18 18:00:00,1070,18/04/2016,18
2347167796,2016-04-18 19:00:00,101,18/04/2016,19
2347167796,2016-04-18 20:00:00,2497,18/04/2016,20
2347167796,2016-04-18 21:00:00,104,18/04/2016,21
2347167796,2016-04-18 22:00:00,15,18/04/2016,22
2347167796,2016-04-18 23:00:00,0,18/04/2016,23
2347167796,2016-04-19 00:00:00,0,19/04/2016,0
2347167796,2016-04-19 01:00:00,0,19/04/2016,1
2347167796,2016-04-19 02:00:00,0,19/04/2016,2
2347167796,2016-04-19 03:00:00,0,19/04/2016,3
2347167796,2016-04-19 04:00:00,0,19/04/2016,4
2347167796,2016-04-19 05:00:00,20,19/04/2016,5
2347167796,2016-04-19 06:00:00,148,19/04/2016,6
2347167796,2016-04-19 07:00:00,291,19/04/2016,7
2347167796,2016-04-19 08:00:00,1033,19/04/2016,8
2347167796,2016-04-19 09:00:00,72,19/04/2016,9
2347167796,2016-04-19 10:00:00,235,19/04/2016,10
2347167796,2016-04-19 11:00:00,253,19/04/2016,11
2347167796,2016-04-19 12:00:00,228,19/04/2016,12
2347167796,2016-04-19 13:00:00,897,19/04/2016,13
2347167796,2016-04-19 14:00:00,102,19/04/2016,14
2347167796,2016-04-19 15:00:00,177,19/04/2016,15
2347167796,2016-04-19 16:00:00,307,19/04/2016,16
2347167796,2016-04-19 17:00:00,114,19/04/2016,17
2347167796,2016-04-19 18:00:00,1170,19/04/2016,18
2347167796,2016-04-19 19:00:00,1088,19/04/2016,19
2347167796,2016-04-19 20:00:00,360,19/04/2016,20
2347167796,2016-04-19 21:00:00,216,19/04/2016,21
2347167796,2016-04-19 22:00:00,0,19/04/2016,22
2347167796,2016-04-19 23:00:00,0,19/04/2016,23
2347167796,2016-04-20 00:00:00,0,20/04/2016,0
2347167796,2016-04-20 01:00:00,0,20/04/2016,1
2347167796,2016-04-20 02:00:00,0,20/04/2016,2
2347167796,2016-04-20 03:00:00,0,20/04/2016,3
2347167796,2016-04-20 04:00:00,0,20/04/2016,4
2347167796,2016-04-20 05:00:00,0,20/04/2016,5
2347167796,2016-04-20 06:00:00,0,20/04/2016,6
2347167796,2016-04-20 07:00:00,2534,20/04/2016,7
2347167796,2016-04-20 08:00:00,1131,20/04/2016,8
2347167796,2016-04-20 09:00:00,82,20/04/2016,9
2347167796,2016-04-20 10:00:00,171,20/04/2016,10
2347167796,2016-04-20 11:00:00,78,20/04/2016,11
2347167796,2016-04-20 12:00:00,224,20/04/2016,12
2347167796,2016-04-20 13:00:00,571,20/04/2016,13
2347167796,2016-04-20 14:00:00,315,20/04/2016,14
2347167796,2016-04-20 15:00:00,126,20/04/2016,15
2347167796,2016-04-20 16:00:00,320,20/04/2016,16
2347167796,2016-04-20 17:00:00,544,20/04/2016,17
2347167796,2016-04-20 18:00:00,1622,20/04/2016,18
2347167796,2016-04-20 19:00:00,1054,20/04/2016,19
2347167796,2016-04-20 20:00:00,1909,20/04/2016,20
2347167796,2016-04-20 21:00:00,161,20/04/2016,21
2347167796,2016-04-20 22:00:00,157,20/04/2016,22
2347167796,2016-04-20 23:00:00,0,20/04/2016,23
2347167796,2016-04-21 00:00:00,7,21/04/2016,0
2347167796,2016-04-21 01:00:00,0,21/04/2016,1
2347167796,2016-04-21 02:00:00,7,21/04/2016,2
2347167796,2016-04-21 03:00:00,0,21/04/2016,3
2347167796,2016-04-21 04:00:00,0,21/04/2016,4
2347167796,2016-04-21 05:00:00,0,21/04/2016,5
2347167796,2016-04-21 06:00:00,141,21/04/2016,6
2347167796,2016-04-21 07:00:00,257,21/04/2016,7
2347167796,2016-04-21 08:00:00,909,21/04/2016,8
2347167796,2016-04-21 09:00:00,19,21/04/2016,9
2347167796,2016-04-21 10:00:00,128,21/04/2016,10
2347167796,2016-04-21 11:00:00,140,21/04/2016,11
2347167796,2016-04-21 12:00:00,735,21/04/2016,12
2347167796,2016-04-21 13:00:00,232,21/04/2016,13
2347167796,2016-04-21 14:00:00,254,21/04/2016,14
2347167796,2016-04-21 15:00:00,89,21/04/2016,15
2347167796,2016-04-21 16:00:00,91,21/04/2016,16
2347167796,2016-04-21 17:00:00,46,21/04/2016,17
2347167796,2016-04-21 18:00:00,1361,21/04/2016,18
2347167796,2016-04-21 19:00:00,294,21/04/2016,19
2347167796,2016-04-21 20:00:00,1880,21/04/2016,20
2347167796,2016-04-21 21:00:00,3410,21/04/2016,21
2347167796,2016-04-21 22:00:00,80,21/04/2016,22
2347167796,2016-04-21 23:00:00,0,21/04/2016,23
2347167796,2016-04-22 00:00:00,0,22/04/2016,0
2347167796,2016-04-22 01:00:00,0,22/04/2016,1
2347167796,2016-04-22 02:00:00,0,22/04/2016,2
2347167796,2016-04-22 03:00:00,0,22/04/2016,3
2347167796,2016-04-22 04:00:00,38,22/04/2016,4
2347167796,2016-04-22 05:00:00,10,22/04/2016,5
2347167796,2016-04-22 06:00:00,13,22/04/2016,6
2347167796,2016-04-22 07:00:00,3724,22/04/2016,7
2347167796,2016-04-22 08:00:00,879,22/04/2016,8
2347167796,2016-04-22 09:00:00,41,22/04/2016,9
2347167796,2016-04-22 10:00:00,74,22/04/2016,10
2347167796,2016-04-22 11:00:00,61,22/04/2016,11
2347167796,2016-04-22 12:00:00,276,22/04/2016,12
2347167796,2016-04-22 13:00:00,411,22/04/2016,13
2347167796,2016-04-22 14:00:00,276,22/04/2016,14
2347167796,2016-04-22 15:00:00,315,22/04/2016,15
2347167796,2016-04-22 16:00:00,184,22/04/2016,16
2347167796,2016-04-22 17:00:00,512,22/04/2016,17
2347167796,2016-04-22 18:00:00,876,22/04/2016,18
2347167796,2016-04-22 19:00:00,13,22/04/2016,19
2347167796,2016-04-22 20:00:00,79,22/04/2016,20
2347167796,2016-04-22 21:00:00,0,22/04/2016,21
2347167796,2016-04-22 22:00:00,0,22/04/2016,22
2347167796,2016-04-22 23:00:00,22,22/04/2016,23
2347167796,2016-04-23 00:00:00,0,23/04/2016,0
2347167796,2016-04-23 01:00:00,0,23/04/2016,1
