Id,ActivityDay,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal
2347167796,18/04/2016,8247,5.4,5.4,0.0,0.8,0.9,3.8,0.0,11,16,206,678,1944,1944,678,206,16,11,0.0,3.8,0.9,0.8,8247
2347167796,19/04/2016,6711,4.4,4.4,0.0,0.0,0.0,4.4,0.0,0,7,382,648,2346,2346,648,382,7,0,0.0,4.4,0.0,0.0,6711
2347167796,20/04/2016,10999,7.3,7.3,0.0,0.7,1.8,4.8,0.0,11,43,269,1011,2198,2198,1011,269,43,11,0.0,4.8,1.8,0.7,10999
2347167796,21/04/2016,10080,6.8,6.8,0.0,1.9,1.5,3.4,0.0,23,26,208,761,2048,2048,761,208,26,23,0.0,3.4,1.5,1.9,10080
2347167796,22/04/2016,7804,5.2,5.2,0.0,0.6,1.7,2.9,0.0,9,27,206,781,1946,1946,781,206,27,9,0.0,2.9,1.7,0.6,7804
2347167796,23/04/2016,16901,11.4,11.4,0.0,2.8,1.5,7.2,0.0,32,35,360,591,2629,2629,591,360,35,32,0.0,7.2,1.5,2.8,16901
2347167796,24/04/2016,9471,6.3,6.3,0.0,0.0,0.0,6.3,0.0,0,0,360,584,2187,2187,584,360,0,0,0.0,6.3,0.0,0.0,9471
2347167796,25/04/2016,9482,6.4,6.4,0.0,1.3,0.5,4.6,0.0,15,11,277,653,2095,2095,653,277,11,15,0.0,4.6,0.5,1.3,9482
2347167796,26/04/2016,5980,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0,0,227,732,1861,1861,732,227,0,0,0.0,4.0,0.0,0.0,5980
2347167796,27/04/2016,11423,7.6,7.6,0.0,1.9,0.4,5.3,0.0,26,9,295,623,2194,2194,623,295,9,26,0.0,5.3,0.4,1.9,11423
2347167796,28/04/2016,5439,3.6,3.6,0.0,0.0,0.0,3.6,0.0,0,0,229,764,1854,1854,764,229,0,0,0.0,3.6,0.0,0.0,5439
2347167796,29/04/2016,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2,403,403,2,4,0,0,0.0,0.0,0.0,0.0,42
2873212765,13/04/2016,7618,5.1,5.1,0.0,0.0,0.2,4.9,0.02,0,8,404,1028,2004,2004,1028,404,8,0,0.02,4.9,0.2,0.0,7618
2873212765,14/04/2016,7910,5.3,5.3,0.0,0.0,0.0,5.3,0.0,0,0,331,1109,1893,1893,1109,331,0,0,0.0,5.3,0.0,0.0,7910
2873212765,15/04/2016,8482,5.7,5.7,0.0,0.0,0.0,5.7,0.01,0,0,448,992,2063,2063,992,448,0,0,0.01,5.7,0.0,0.0,8482
2873212765,16/04/2016,9685,6.7,6.7,0.0,3.1,0.0,3.5,0.01,47,1,305,1087,2148,2148,1087,305,1,47,0.01,3.5,0.0,3.1,9685
2873212765,17/04/2016,2524,1.7,1.7,0.0,0.0,0.3,1.3,0.0,0,8,160,1272,1529,1529,1272,160,8,0,0.0,1.3,0.3,0.0,2524
2873212765,18/04/2016,7762,5.2,5.2,0.0,0.1,0.3,4.9,0.0,1,6,311,1122,1890,1890,1122,311,6,1,0.0,4.9,0.3,0.1,7762
2873212765,19/04/2016,7948,5.4,5.4,0.0,0.0,0.0,5.4,0.0,0,0,389,1051,1956,1956,1051,389,0,0,0.0,5.4,0.0,0.0,7948
2873212765,20/04/2016,9202,6.3,6.3,0.0,1.5,0.1,4.7,0.01,22,5,378,1035,2094,2094,1035,378,5,22,0.01,4.7,0.1,1.5,9202
2873212765,21/04/2016,8859,6.0,6.0,0.0,0.1,0.4,5.5,0.01,2,10,371,1057,1970,1970,1057,371,10,2,0.01,5.5,0.4,0.1,8859
2873212765,22/04/2016,7286,4.9,4.9,0.0,0.5,0.0,4.4,0.02,46,0,366,1028,2241,2241,1028,366,0,46,0.02,4.4,0.0,0.5,7286
2873212765,23/04/2016,9317,6.3,6.3,0.0,2.1,0.2,4.0,0.01,28,5,330,1077,2021,2021,1077,330,5,28,0.01,4.0,0.2,2.1,9317
2873212765,24/04/2016,6873,4.7,4.7,0.0,3.0,0.1,1.6,0.0,46,1,190,1203,1898,1898,1203,190,1,46,0.0,1.6,0.1,3.0,6873
2873212765,25/04/2016,7373,4.9,4.9,0.0,0.0,0.0,4.9,0.0,0,0,359,1081,1907,1907,1081,359,0,0,0.0,4.9,0.0,0.0,7373
2873212765,26/04/2016,8242,5.5,5.5,0.0,0.1,0.2,5.2,0.0,2,5,309,1124,1882,1882,1124,309,5,2,0.0,5.2,0.2,0.1,8242
2873212765,27/04/2016,3516,2.4,2.4,0.0,0.0,0.0,2.4,0.0,46,0,197,1197,1966,1966,1197,197,0,46,0.0,2.4,0.0,0.0,3516
2873212765,28/04/2016,7913,5.4,5.4,0.0,2.2,0.3,2.9,0.0,28,7,213,1192,1835,1835,1192,213,7,28,0.0,2.9,0.3,2.2,7913
2873212765,29/04/2016,7365,4.9,4.9,0.0,1.4,1.4,2.2,0.0,20,23,206,1191,1780,1780,1191,206,23,20,0.0,2.2,1.4,1.4,7365
2873212765,30/04/2016,8452,5.7,5.7,0.0,0.3,1.1,4.3,0.01,5,20,248,1167,1830,1830,1167,248,20,5,0.01,4.3,1.1,0.3,8452
2873212765,05/05/2016,8314,5.6,5.6,0.0,0.8,0.8,4.0,0.0,13,23,311,1093,1971,1971,1093,311,23,13,0.0,4.0,0.8,0.8,8314
3372868164,13/04/2016,9715,6.6,6.6,0.0,1.0,0.3,5.3,0.02,16,8,371,1045,2093,2093,1045,371,8,16,0.02,5.3,0.3,1.0,9715
3372868164,14/04/2016,8844,6.0,6.0,0.0,0.3,1.0,4.7,0.01,6,25,370,1039,2065,2065,1039,370,25,6,0.01,4.7,1.0,0.3,8844
3372868164,15/04/2016,7451,5.1,5.1,0.0,0.0,0.0,5.1,0.02,0,0,335,1105,1908,1908,1105,335,0,0,0.02,5.1,0.0,0.0,7451
3372868164,16/04/2016,6905,4.7,4.7,0.0,0.0,0.0,4.7,0.03,0,0,356,1084,1908,1908,1084,356,0,0,0.03,4.7,0.0,0.0,6905
3372868164,17/04/2016,8199,5.9,5.9,0.0,1.4,0.1,4.4,0.01,11,2,322,1105,1964,1964,1105,322,2,11,0.01,4.4,0.1,1.4,8199
3372868164,18/04/2016,6798,4.6,4.6,0.0,1.1,0.2,3.3,0.0,20,7,343,1070,2014,2014,1070,343,7,20,0.0,3.3,0.2,1.1,6798
3372868164,19/04/2016,7711,5.3,5.3,0.0,0.0,0.0,5.2,0.02,0,0,376,1064,1985,1985,1064,376,0,0,0.02,5.2,0.0,0.0,7711
3372868164,20/04/2016,4880,3.3,3.3,0.0,0.8,0.1,2.4,0.02,15,3,274,1148,1867,1867,1148,274,3,15,0.02,2.4,0.1,0.8,4880
3372868164,21/04/2016,8857,6.1,6.1,0.0,1.1,0.3,4.6,0.01,18,9,376,1037,2124,2124,1037,376,9,18,0.01,4.6,0.3,1.1,8857
3372868164,22/04/2016,3843,2.6,2.6,0.0,0.0,0.0,2.6,0.01,0,0,206,1234,1669,1669,1234,206,0,0,0.01,2.6,0.0,0.0,3843
3372868164,23/04/2016,7396,5.1,5.1,0.0,1.4,0.1,3.6,0.0,20,2,303,1115,1995,1995,1115,303,2,20,0.0,3.6,0.1,1.4,7396
3372868164,24/04/2016,6731,4.6,4.6,0.0,0.9,0.2,3.5,0.02,14,7,292,1127,1921,1921,1127,292,7,14,0.02,3.5,0.2,0.9,6731
3372868164,25/04/2016,5995,4.1,4.1,0.0,0.0,0.0,4.1,0.0,0,0,416,1024,2010,2010,1024,416,0,0,0.0,4.1,0.0,0.0,5995
3372868164,26/04/2016,8283,5.8,5.8,0.0,1.9,0.1,3.9,0.01,22,2,333,1083,2057,2057,1083,333,2,22,0.01,3.9,0.1,1.9,8283
3372868164,27/04/2016,7904,5.4,5.4,0.0,1.6,0.6,3.2,0.01,24,13,346,1057,2095,2095,1057,346,13,24,0.01,3.2,0.6,1.6,7904
3372868164,28/04/2016,5512,3.8,3.8,0.0,0.0,0.0,3.8,0.0,0,0,385,1055,1972,1972,1055,385,0,0,0.0,3.8,0.0,0.0,5512
3372868164,29/04/2016,9135,6.2,6.2,0.0,0.0,0.0,6.2,0.01,0,0,402,1038,2044,2044,1038,402,0,0,0.01,6.2,0.0,0.0,9135
3372868164,30/04/2016,5250,3.6,3.6,0.0,1.1,0.1,2.4,0.01,17,4,300,1119,1946,1946,1119,300,4,17,0.01,2.4,0.1,1.1,5250
3977333714,13/04/2016,10035,6.7,6.7,0.0,2.0,2.1,2.5,0.0,31,46,153,754,1495,1495,754,153,46,31,0.0,2.5,2.1,2.0,10035
3977333714,14/04/2016,7641,5.1,5.1,0.0,0.3,1.0,3.8,0.0,5,23,214,801,1433,1433,801,214,23,5,0.0,3.8,1.0,0.3,7641
3977333714,15/04/2016,9010,6.1,6.1,0.0,1.0,1.8,3.3,0.0,15,42,183,644,1468,1468,644,183,42,15,0.0,3.3,1.8,1.0,9010
3977333714,16/04/2016,13459,9.0,9.0,0.0,2.0,4.0,3.0,0.0,31,83,153,663,1625,1625,663,153,83,31,0.0,3.0,4.0,2.0,13459
3977333714,17/04/2016,10415,7.0,7.0,0.0,0.7,2.3,3.9,0.0,11,58,205,600,1529,1529,600,205,58,11,0.0,3.9,2.3,0.7,10415
3977333714,18/04/2016,11663,7.8,7.8,0.0,0.3,3.7,3.8,0.0,4,95,214,605,1584,1584,605,214,95,4,0.0,3.8,3.7,0.3,11663
3977333714,19/04/2016,12414,8.8,8.8,0.0,2.2,2.5,4.0,0.0,19,67,221,738,1638,1638,738,221,67,19,0.0,4.0,2.5,2.2,12414
3977333714,20/04/2016,11658,7.8,7.8,0.0,0.2,4.3,3.3,0.0,2,98,164,845,1554,1554,845,164,98,2,0.0,3.3,4.3,0.2,11658
3977333714,21/04/2016,6093,4.1,4.1,0.0,0.0,0.0,4.1,0.0,0,0,242,712,1397,1397,712,242,0,0,0.0,4.1,0.0,0.0,6093
3977333714,22/04/2016,8911,6.0,6.0,0.0,2.3,0.6,3.1,0.0,33,12,188,731,1481,1481,731,188,12,33,0.0,3.1,0.6,2.3,8911
3977333714,23/04/2016,12058,8.1,8.1,0.0,0.0,4.2,3.8,0.0,0,92,252,724,1638,1638,724,252,92,0,0.0,3.8,4.2,0.0,12058
3977333714,24/04/2016,14112,10.0,10.0,0.0,3.3,4.6,2.2,0.0,30,95,129,660,1655,1655,660,129,95,30,0.0,2.2,4.6,3.3,14112
3977333714,25/04/2016,11177,8.5,8.5,0.0,5.6,0.4,2.4,0.0,50,9,133,781,1570,1570,781,133,9,50,0.0,2.4,0.4,5.6,11177
3977333714,26/04/2016,11388,7.6,7.6,0.0,0.4,4.2,3.0,0.0,7,95,170,797,1551,1551,797,170,95,7,0.0,3.0,4.2,0.4,11388
3977333714,27/04/2016,7193,5.0,5.0,0.0,0.0,0.4,4.6,0.0,0,10,176,714,1377,1377,714,176,10,0,0.0,4.6,0.4,0.0,7193
3977333714,28/04/2016,7114,4.9,4.9,0.0,1.4,0.3,3.2,0.0,15,8,190,804,1407,1407,804,190,8,15,0.0,3.2,0.3,1.4,7114
3977333714,29/04/2016,10645,7.8,7.8,0.0,3.7,1.3,2.7,0.0,36,32,150,744,1545,1545,744,150,32,36,0.0,2.7,1.3,3.7,10645
3977333714,30/04/2016,13238,9.2,9.2,0.0,3.7,2.1,3.4,0.0,43,52,194,687,1650,1650,687,194,52,43,0.0,3.4,2.1,3.7,13238
3977333714,05/05/2016,12312,8.6,8.6,0.0,1.8,4.1,2.7,0.0,14,88,178,680,1618,1618,680,178,88,14,0.0,2.7,4.1,1.8,12312
4020332650,13/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1981,1981,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,14/04/2016,108,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,3,1437,2011,2011,1437,3,0,0,0.0,0.0,0.0,0.0,108
4020332650,15/04/2016,1882,1.4,1.4,0.0,0.2,0.4,0.8,0.0,36,18,87,1299,2951,2951,1299,87,18,36,0.0,0.8,0.4,0.2,1882
4020332650,16/04/2016,1982,1.4,1.4,0.0,0.4,0.4,0.6,0.0,65,21,55,1222,3051,3051,1222,55,21,65,0.0,0.6,0.4,0.4,1982
4020332650,17/04/2016,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1438,1990,1990,1438,2,0,0,0.0,0.0,0.0,0.0,16
4020332650,18/04/2016,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1438,1995,1995,1438,2,0,0,0.0,0.0,0.0,0.0,62
4020332650,19/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,20/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,21/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,22/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,23/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,24/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,25/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,26/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,27/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,28/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,29/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,30/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,1440,0,0,0,0.0,0.0,0.0,0.0,0
4020332650,05/05/2016,11728,8.4,8.4,0.0,2.6,1.7,4.0,0.07,38,42,196,916,3429,3429,916,196,42,38,0.07,4.0,1.7,2.6,11728
4057192912,13/04/2016,5974,4.5,4.5,0.0,0.0,0.0,4.4,0.0,0,0,160,1280,2306,2306,1280,160,0,0,0.0,4.4,0.0,0.0,5974
4057192912,14/04/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,1776,1440,0,0,0,0.0,0.0,0.0,0.0,0
4057192912,15/04/2016,3984,3.0,3.0,0.0,0.2,0.3,2.4,0.0,3,6,88,873,1527,1527,873,88,6,3,0.0,2.4,0.3,0.2,3984
4319703577,13/04/2016,8204,5.5,5.5,0.0,0.5,0.6,1.3,0.0,8,15,96,1234,2135,2135,1234,96,15,8,0.0,1.3,0.6,0.5,8204
4319703577,14/04/2016,10210,6.9,6.9,0.0,0.1,0.3,6.4,0.0,1,9,339,589,2302,2302,589,339,9,1,0.0,6.4,0.3,0.1,10210
4319703577,15/04/2016,5664,3.8,3.8,0.0,0.0,0.0,3.8,0.0,0,0,228,752,1985,1985,752,228,0,0,0.0,3.8,0.0,0.0,5664
4319703577,16/04/2016,4744,3.2,3.2,0.0,0.0,0.0,3.2,0.0,0,0,194,724,1884,1884,724,194,0,0,0.0,3.2,0.0,0.0,4744
4319703577,17/04/2016,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1363,1464,1464,1363,3,0,0,0.0,0.0,0.0,0.0,29
4319703577,18/04/2016,2276,1.5,1.5,0.0,0.1,0.3,1.1,0.0,1,9,58,824,1632,1632,824,58,9,1,0.0,1.1,0.3,0.1,2276
4319703577,19/04/2016,8925,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0,0,311,604,2200,2200,604,311,0,0,0.0,6.0,0.0,0.0,8925
4319703577,20/04/2016,8954,6.0,6.0,0.0,0.0,0.7,5.3,0.0,0,18,306,671,2220,2220,671,306,18,0,0.0,5.3,0.7,0.0,8954
4319703577,21/04/2016,3702,2.5,2.5,0.0,0.0,0.0,0.3,0.0,0,0,34,1265,1792,1792,1265,34,0,0,0.0,0.3,0.0,0.0,3702
4319703577,22/04/2016,4500,3.0,3.0,0.0,0.1,0.8,2.2,0.0,1,19,176,709,1886,1886,709,176,19,1,0.0,2.2,0.8,0.1,4500
4319703577,23/04/2016,4935,3.3,3.3,0.0,0.0,0.0,3.3,0.0,0,0,233,546,1945,1945,546,233,0,0,0.0,3.3,0.0,0.0,4935
4319703577,24/04/2016,4081,2.7,2.7,0.0,0.1,0.2,2.5,0.0,1,5,191,692,1880,1880,692,191,5,1,0.0,2.5,0.2,0.1,4081
4319703577,25/04/2016,9259,6.2,6.2,0.0,0.0,0.3,5.9,0.0,0,8,390,544,2314,2314,544,390,8,0,0.0,5.9,0.3,0.0,9259
4319703577,26/04/2016,9899,6.6,6.6,0.0,0.6,0.9,5.2,0.0,8,21,288,649,2236,2236,649,288,21,8,0.0,5.2,0.9,0.6,9899
4319703577,27/04/2016,10780,7.2,7.2,0.0,0.4,1.9,4.9,0.0,6,47,300,680,2324,2324,680,300,47,6,0.0,4.9,1.9,0.4,10780
4319703577,28/04/2016,10817,7.3,7.3,0.0,1.0,0.3,5.9,0.0,13,8,359,552,2367,2367,552,359,8,13,0.0,5.9,0.3,1.0,10817
4319703577,29/04/2016,7990,5.4,5.4,0.0,0.4,0.8,4.1,0.0,6,18,289,624,2175,2175,624,289,18,6,0.0,4.1,0.8,0.4,7990
4319703577,30/04/2016,8221,5.5,5.5,0.0,0.4,1.6,3.5,0.0,6,38,196,695,2092,2092,695,196,38,6,0.0,3.5,1.6,0.4,8221
4319703577,05/05/2016,13658,9.5,9.5,0.0,2.6,1.4,5.4,0.0,27,34,328,957,2530,2530,957,328,34,27,0.0,5.4,1.4,2.6,13658
4388161847,13/04/2016,10993,8.4,8.4,0.0,0.1,0.6,3.9,0.0,1,14,150,1275,3092,3092,1275,150,14,1,0.0,3.9,0.6,0.1,10993
4388161847,14/04/2016,8863,6.8,6.8,0.0,0.1,1.1,5.6,0.0,10,35,219,945,2998,2998,945,219,35,10,0.0,5.6,1.1,0.1,8863
4388161847,15/04/2016,8758,6.7,6.7,0.0,0.0,0.0,6.7,0.0,0,0,299,837,3066,3066,837,299,0,0,0.0,6.7,0.0,0.0,8758
4388161847,16/04/2016,6580,5.1,5.1,0.0,0.2,0.4,4.4,0.0,6,9,253,609,3073,3073,609,253,9,6,0.0,4.4,0.4,0.2,6580
4388161847,17/04/2016,4660,3.6,3.6,0.0,0.0,0.0,3.6,0.0,0,0,201,721,2572,2572,721,201,0,0,0.0,3.6,0.0,0.0,4660
4388161847,18/04/2016,11009,9.1,9.1,0.0,3.6,0.4,5.1,0.0,27,8,239,1017,3274,3274,1017,239,8,27,0.0,5.1,0.4,3.6,11009
4388161847,19/04/2016,10181,7.8,7.8,0.0,1.4,0.7,5.8,0.0,20,16,249,704,3015,3015,704,249,16,20,0.0,5.8,0.7,1.4,10181
4388161847,20/04/2016,10553,8.1,8.1,0.0,1.1,1.7,5.3,0.0,19,42,228,696,3083,3083,696,228,42,19,0.0,5.3,1.7,1.1,10553
4388161847,21/04/2016,10055,7.7,7.7,0.0,0.4,0.4,7.0,0.0,7,12,272,853,3069,3069,853,272,12,7,0.0,7.0,0.4,0.4,10055
4388161847,22/04/2016,12139,9.3,9.3,0.0,3.3,1.1,4.9,0.0,77,25,220,945,3544,3544,945,220,25,77,0.0,4.9,1.1,3.3,12139
4388161847,23/04/2016,13236,10.2,10.2,0.0,4.5,0.3,5.3,0.0,58,5,215,749,3306,3306,749,215,5,58,0.0,5.3,0.3,4.5,13236
4388161847,24/04/2016,10243,7.9,7.9,0.0,1.1,0.5,6.3,0.0,14,8,239,584,2885,2885,584,239,8,14,0.0,6.3,0.5,1.1,10243
4388161847,25/04/2016,12961,10.0,10.0,0.0,0.7,1.4,7.8,0.0,11,31,301,1054,3288,3288,1054,301,31,11,0.0,7.8,1.4,0.7,12961
4388161847,26/04/2016,9461,7.3,7.3,0.0,0.9,1.1,5.3,0.0,14,23,224,673,2929,2929,673,224,23,14,0.0,5.3,1.1,0.9,9461
4388161847,27/04/2016,11193,8.6,8.6,0.0,0.7,2.5,5.4,0.0,11,48,241,684,3074,3074,684,241,48,11,0.0,5.4,2.5,0.7,11193
4388161847,28/04/2016,10074,7.8,7.8,0.0,1.3,0.4,6.0,0.0,19,9,234,878,2969,2969,878,234,9,19,0.0,6.0,0.4,1.3,10074
4388161847,29/04/2016,9232,7.1,7.1,0.0,0.8,0.9,5.4,0.0,13,16,236,1175,2979,2979,1175,236,16,13,0.0,5.4,0.9,0.8,9232
4388161847,30/04/2016,12533,9.6,9.6,0.0,0.7,2.0,6.9,0.0,14,43,300,537,3283,3283,537,300,43,14,0.0,6.9,2.0,0.7,12533
4388161847,05/05/2016,9603,7.4,7.4,0.0,0.6,1.7,5.1,0.0,12,39,199,896,2899,2899,896,199,39,12,0.0,5.1,1.7,0.6,9603
4445114986,13/04/2016,2961,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0,194,840,2095,2095,840,194,0,0,0.0,2.0,0.0,0.0,2961
4445114986,14/04/2016,3974,2.7,2.7,0.0,0.0,0.0,2.7,0.0,0,0,231,717,2194,2194,717,231,0,0,0.0,2.7,0.0,0.0,3974
4445114986,15/04/2016,7198,4.8,4.8,0.0,0.0,0.0,4.8,0.0,0,0,350,711,2496,2496,711,350,0,0,0.0,4.8,0.0,0.0,7198
4445114986,16/04/2016,3945,2.7,2.7,0.0,0.0,0.0,2.7,0.0,0,0,225,716,2180,2180,716,225,0,0,0.0,2.7,0.0,0.0,3945
4445114986,17/04/2016,2268,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,114,1219,1933,1933,1219,114,0,0,0.0,1.5,0.0,0.0,2268
4445114986,18/04/2016,6155,4.2,4.2,0.0,2.0,0.3,2.0,0.0,25,6,162,1247,2248,2248,1247,162,6,25,0.0,2.0,0.3,2.0,6155
4445114986,19/04/2016,2064,1.4,1.4,0.0,0.0,0.0,1.4,0.0,0,0,121,895,1954,1954,895,121,0,0,0.0,1.4,0.0,0.0,2064
4445114986,20/04/2016,2072,1.4,1.4,0.0,0.0,0.0,1.4,0.0,0,0,137,841,1974,1974,841,137,0,0,0.0,1.4,0.0,0.0,2072
4445114986,21/04/2016,3809,2.6,2.6,0.0,0.0,0.0,2.5,0.0,0,0,215,756,2150,2150,756,215,0,0,0.0,2.5,0.0,0.0,3809
4445114986,22/04/2016,6831,4.6,4.6,0.0,0.0,0.0,4.6,0.0,0,0,317,706,2432,2432,706,317,0,0,0.0,4.6,0.0,0.0,6831
4445114986,23/04/2016,4363,2.9,2.9,0.0,0.0,0.0,2.9,0.0,0,0,201,1239,2149,2149,1239,201,0,0,0.0,2.9,0.0,0.0,4363
4445114986,24/04/2016,5002,3.4,3.4,0.0,0.0,0.0,3.4,0.0,0,0,244,1196,2247,2247,1196,244,0,0,0.0,3.4,0.0,0.0,5002
4445114986,25/04/2016,3385,2.3,2.3,0.0,0.0,0.0,2.3,0.0,0,0,179,916,2070,2070,916,179,0,0,0.0,2.3,0.0,0.0,3385
4445114986,26/04/2016,6326,4.4,4.4,0.0,2.4,0.0,2.0,0.0,29,1,180,839,2291,2291,839,180,1,29,0.0,2.0,0.0,2.4,6326
4445114986,27/04/2016,7243,5.0,5.0,0.0,2.6,0.0,2.4,0.0,32,1,194,839,2361,2361,839,194,1,32,0.0,2.4,0.0,2.6,7243
4445114986,28/04/2016,4493,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0,0,236,762,2203,2203,762,236,0,0,0.0,3.0,0.0,0.0,4493
4445114986,29/04/2016,4676,3.1,3.1,0.0,0.0,0.0,3.1,0.0,0,0,226,1106,2196,2196,1106,226,0,0,0.0,3.1,0.0,0.0,4676
4445114986,30/04/2016,6222,4.2,4.2,0.0,0.0,0.0,4.2,0.0,0,0,290,797,2363,2363,797,290,0,0,0.0,4.2,0.0,0.0,6222
4445114986,05/05/2016,3800,2.5,2.5,0.0,0.1,0.2,2.2,0.0,2,6,185,734,2120,2120,734,185,6,2,0.0,2.2,0.2,0.1,3800
4558609924,13/04/2016,4978,3.3,3.3,0.0,1.2,0.4,1.6,0.0,19,7,127,1287,1722,1722,1287,127,7,19,0.0,1.6,0.4,1.2,4978
4558609924,14/04/2016,6799,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0,0,279,1161,1922,1922,1161,279,0,0,0.0,4.5,0.0,0.0,6799
4558609924,15/04/2016,7795,5.2,5.2,0.0,0.6,0.8,3.7,0.0,17,30,262,1131,2121,2121,1131,262,30,17,0.0,3.7,0.8,0.6,7795
4558609924,16/04/2016,7289,4.8,4.8,0.0,0.6,0.8,3.5,0.0,8,12,308,1112,1997,1997,1112,308,12,8,0.0,3.5,0.8,0.6,7289
4558609924,17/04/2016,9634,6.4,6.4,0.0,0.6,1.1,4.7,0.0,7,19,304,1110,2117,2117,1110,304,19,7,0.0,4.7,1.1,0.6,9634
4558609924,18/04/2016,8940,5.9,5.9,0.0,1.0,0.9,4.0,0.0,14,15,331,1080,2116,2116,1080,331,15,14,0.0,4.0,0.9,1.0,8940
4558609924,19/04/2016,5401,3.6,3.6,0.0,0.1,0.4,3.2,0.0,1,9,248,1182,1876,1876,1182,248,9,1,0.0,3.2,0.4,0.1,5401
4558609924,20/04/2016,4803,3.2,3.2,0.0,0.0,0.0,3.2,0.0,0,0,222,1218,1788,1788,1218,222,0,0,0.0,3.2,0.0,0.0,4803
4558609924,21/04/2016,13743,9.1,9.1,0.0,0.4,1.0,7.7,0.0,6,21,432,844,2486,2486,844,432,21,6,0.0,7.7,1.0,0.4,13743
4558609924,22/04/2016,9601,6.3,6.3,0.0,1.4,1.5,3.5,0.0,20,25,273,1122,2094,2094,1122,273,25,20,0.0,3.5,1.5,1.4,9601
4558609924,23/04/2016,6890,4.6,4.6,0.0,0.3,0.2,4.0,0.0,5,5,308,1122,2085,2085,1122,308,5,5,0.0,4.0,0.2,0.3,6890
4558609924,24/04/2016,8563,5.7,5.7,0.0,0.0,0.0,5.7,0.0,0,0,395,1045,2173,2173,1045,395,0,0,0.0,5.7,0.0,0.0,8563
4558609924,25/04/2016,8095,5.3,5.3,0.0,0.6,0.3,4.5,0.0,18,10,340,993,2225,2225,993,340,10,18,0.0,4.5,0.3,0.6,8095
4558609924,26/04/2016,9148,6.1,6.1,0.0,0.4,2.0,3.6,0.0,12,41,283,1062,2223,2223,1062,283,41,12,0.0,3.6,2.0,0.4,9148
